   2.0615000e+01  -1.0455284e+01  -2.1484154e+00   3.5693370e+01             NaN             NaN
   2.0650000e+01   8.4980156e+00  -1.9771538e+00  -3.0703327e+01             NaN             NaN
   2.0685000e+01  -7.1105844e+00   1.0327049e+01  -2.5179225e+01             NaN             NaN
   2.0720000e+01  -4.3902284e+01  -1.4398048e-01  -2.8491192e+01             NaN             NaN
   2.0755000e+01  -3.2753284e+01  -2.8474178e+01  -4.7644000e+00             NaN             NaN
   2.0790000e+01  -3.2753284e+01   8.0032540e+00  -1.3419392e+01             NaN             NaN
   2.0825000e+01  -4.9476784e+01  -5.6985450e-01   3.5919109e+00             NaN             NaN
   2.0860000e+01  -4.7246984e+01  -1.6762150e+00  -3.0598758e+01             NaN             NaN
   2.0895000e+01  -5.9956844e+00  -1.5304366e+01   1.8855895e+01             NaN             NaN
   2.0930000e+01   1.2957616e+01  -1.2397297e+01  -2.4974238e+01             NaN             NaN
   2.0965000e+01  -3.1638384e+01   2.3408950e+01  -2.4294523e+01             NaN             NaN
   2.1000000e+01  -3.7658844e+00   9.1234759e+00   3.8990396e+01             NaN             NaN
   2.1035000e+01  -2.1604284e+01  -2.0882276e+00   1.4053841e+00             NaN             NaN
   2.1070000e+01  -1.7144684e+01  -2.4770770e+00  -3.0583817e+01             NaN             NaN
   2.1105000e+01  -1.8259584e+01  -2.2442452e+01  -2.8347667e+01             NaN             NaN
   2.1140000e+01   2.6336416e+01   2.1089715e+01  -8.1680283e+00             NaN             NaN
   2.1175000e+01  -1.8259584e+01   3.5594273e-01  -3.0897962e+01             NaN             NaN
   2.1210000e+01   2.6381012e+02   1.3352611e+02   4.9570697e+01   3.3777891e-01   1.5538972e-01
   2.1245000e+01   1.8130752e+02   1.8175694e+02   1.2214688e+02   5.0255006e-01   3.9973334e-01
   2.1280000e+01   1.6458402e+02   2.6518323e+00   2.7488465e+02   1.5977839e-02   6.2547565e-01
   2.1315000e+01   1.5454992e+02  -8.3284219e+00   1.1602961e+02  -5.7424620e-02   4.2895519e-01
   2.1350000e+01   1.5454992e+02   1.8117716e+01   1.9083811e+02   1.0565597e-01   5.5235041e-01
   2.1385000e+01   1.6458402e+02   1.3853027e+02   1.3159833e+02   4.5894074e-01   4.4229246e-01
   2.1420000e+01   2.8387832e+02   2.6765472e+02   2.3080616e+01   4.8722197e-01   6.8895434e-02
   2.1455000e+01   1.7573302e+02   1.3938201e+02   7.4293906e+01   4.4422736e-01   2.9409205e-01
   2.1490000e+01   2.1698432e+02   1.7305948e+00   1.4677120e+02   7.9734287e-03   4.0346659e-01
   2.1525000e+01   1.7573302e+02   3.7245205e+01   1.6577333e+02   1.7599543e-01   4.8498244e-01
   2.1560000e+01   2.2144392e+02   1.7916923e+02   9.9464222e+01   4.4914794e-01   3.0694550e-01
   2.1595000e+01   1.5677972e+02   2.7954585e+01   1.8287042e+02   1.5231791e-01   5.3811342e-01
   2.1630000e+01   2.3147802e+02   2.0291658e+02   5.7899472e+01   4.6904830e-01   1.9570941e-01
   2.1665000e+01   1.7238832e+02   2.9329420e+01   1.6209258e+02   1.4636080e-01   4.8425870e-01
   2.1700000e+01   1.8465222e+02   2.4612341e+01   1.9232422e+02   1.1841756e-01   5.0992759e-01
   2.1735000e+01   1.6123932e+02   4.9452195e+01   1.0497500e+02   2.3610412e-01   3.9345142e-01
   2.1770000e+01   1.3782642e+02   3.7814618e+01   9.4898570e+01   2.1660279e-01   4.0702415e-01
   2.1805000e+01   2.8164852e+02   1.4564975e+02   4.8170277e+01   3.4259968e-01   1.4311638e-01
   2.1840000e+01   1.0437942e+02   8.8132353e+00   2.0343965e+02   7.8416918e-02   6.6083129e-01
   2.1875000e+01   2.2924822e+02   7.9567452e+00   1.4604432e+02   3.3795082e-02   3.8904750e-01
   2.1910000e+01   2.3036312e+02   3.7953414e+01   1.4726056e+02   1.4239085e-01   3.8949062e-01
   2.1945000e+01   1.9357142e+02   2.0186899e+01   1.7221180e+02   9.5100637e-02   4.7057634e-01
   2.1980000e+01   1.5677972e+02   8.8039336e+00   1.4384199e+02   5.3559320e-02   4.7836326e-01
   2.2015000e+01   2.8499322e+02   1.8821909e+02   1.2345415e+02   3.9959952e-01   2.9975000e-01
   2.2050000e+01   8.5426116e+01   4.9679085e+01  -4.6508653e+00   3.6950448e-01  -6.2645897e-02
   2.2085000e+01  -3.2753284e+01  -3.8519114e+00  -1.6667758e+01             NaN             NaN
   2.2120000e+01   5.6438716e+01  -4.3334135e+00  -1.6835069e+01             NaN             NaN
   2.2155000e+01  -3.4983084e+01   2.6436395e+01  -3.3773927e+01             NaN             NaN
   2.2190000e+01   1.6302316e+01  -2.1808292e+01  -3.3078830e+01             NaN             NaN
   2.2225000e+01  -4.7246984e+01  -1.7179124e+01   1.0018863e+01             NaN             NaN
   2.2260000e+01   1.7417216e+01   1.8048263e+00  -2.1999467e+01             NaN             NaN
   2.2295000e+01  -2.6063884e+01   9.2438514e+00  -3.4160097e+01             NaN             NaN
   2.2330000e+01  -1.3799984e+01   1.3646130e+01  -5.0693780e+01             NaN             NaN
   2.2365000e+01   3.4140716e+01   1.5849550e+01  -3.0266807e+00             NaN             NaN
   2.2400000e+01  -1.3799984e+01  -2.9214852e+01  -2.3026625e+01             NaN             NaN
   2.2435000e+01   1.1842716e+01   1.3234118e+01  -1.8689638e+01             NaN             NaN
   2.2470000e+01   1.8532116e+01   1.9034394e+01  -1.9355062e+01             NaN             NaN
   2.2505000e+01  -2.7178784e+01  -2.2576689e+01  -3.2885054e+01             NaN             NaN
   2.2540000e+01   4.5289716e+01   2.8645322e-01   1.6984686e+01             NaN             NaN
   2.2575000e+01   1.9647016e+01  -1.4804443e+01   4.3830471e-01             NaN             NaN
   2.2610000e+01   1.8532116e+01   6.2672930e+00   3.9254604e+01             NaN             NaN
   2.2645000e+01  -4.8807844e+00   1.5604239e+01  -4.6360417e+01             NaN             NaN
   2.2680000e+01  -1.8259584e+01   2.1798143e+00  -5.6261845e+01             NaN             NaN
   2.2715000e+01  -5.9956844e+00   1.2053708e+01  -1.6226099e+01             NaN             NaN
   2.2750000e+01   6.2682156e+00   9.1605005e+00  -1.5932868e+01             NaN             NaN
   2.2785000e+01  -9.3403844e+00  -1.3336919e+00  -1.4720252e+01             NaN             NaN
