   3.3650000e+01  -1.0363502e+01  -7.5317731e+00   3.1538302e+01             NaN             NaN
   3.3700000e+01  -7.0188023e+00   9.5033700e+00  -1.1546273e+01             NaN             NaN
   3.3750000e+01  -3.6006202e+01  -7.3620992e-01   5.6818577e+00             NaN             NaN
   3.3800000e+01   5.2070898e+01  -2.9443713e+00   5.7104612e+00             NaN             NaN
   3.3850000e+01  -4.7890023e+00   2.9253947e+00   9.7693696e+00             NaN             NaN
   3.3900000e+01  -1.4443023e+00   9.9292440e+00   1.8126645e+01             NaN             NaN
   3.3950000e+01   1.8623898e+01   2.7078068e+00   4.8619072e+01             NaN             NaN
   3.4000000e+01   1.3049398e+01  -5.0135536e+00   2.2049509e+01             NaN             NaN
   3.4050000e+01  -6.0534002e+01   1.9641178e+01   3.5484846e+01             NaN             NaN
   3.4100000e+01  -1.3708202e+01   7.3508368e+00  -1.8150676e+01             NaN             NaN
   3.4150000e+01  -1.7052902e+01   2.1708590e+00  -1.9850195e+01             NaN             NaN
   3.4200000e+01   3.5532370e+02   8.0046164e+01   2.5409291e+01   1.8259369e-01   6.8385369e-02
   3.4250000e+01   3.5197900e+02   1.0496007e+02   8.9070835e+00   2.2821132e-01   2.7061387e-02
   3.4300000e+01   4.0103460e+02   5.5085934e+01   2.9282045e+00   1.1987647e-01   8.3861234e-03
   3.4350000e+01   4.5454980e+02   1.4854245e+01   9.5831950e+00   3.1387070e-02   2.0911099e-02
   3.4400000e+01   3.8542600e+02   8.3804981e+01   3.4063213e+01   1.7736483e-01   8.2743063e-02
   3.4450000e+01   2.0146750e+02   3.7160189e+02  -6.8234588e+00   6.4651328e-01  -1.8696870e-02
   3.4500000e+01   1.8920360e+02   3.2069088e+02  -1.0247034e+01   6.2696227e-01  -4.1559740e-02
   3.4550000e+01   2.1261650e+02   2.5207811e+02   2.9391773e+01   5.4036241e-01   1.2908015e-01
   3.4600000e+01   3.4974920e+02   8.7827712e+01  -6.0721196e-01   1.9936203e-01   3.7602335e-04
   3.4650000e+01   4.4674550e+02   3.6509254e+01   3.4627275e+01   7.4960820e-02   7.2526131e-02
   3.4700000e+01   3.7316210e+02   1.4506208e+02  -4.7804129e+00   2.7822198e-01  -9.6325333e-03
   3.4750000e+01   1.9143340e+02   3.1228904e+02   4.5581531e+01   6.1797029e-01   2.0116856e-01
   3.4800000e+01   2.1150160e+02   3.3880922e+02  -3.7488958e+01   6.1366811e-01  -1.9585271e-01
   3.4850000e+01   1.7693970e+02   3.1993635e+02   3.5913415e+00   6.4195645e-01   3.4289134e-02
   3.4900000e+01   1.7805460e+02   3.8367464e+02   1.4756706e+01   6.8119250e-01   9.1737219e-02
   3.4950000e+01   2.4048900e+02   3.6637558e+02  -3.1495452e+01   6.0169615e-01  -1.3397894e-01
   3.5000000e+01   1.9700790e+02   2.8170909e+02   5.5850250e+01   5.8641967e-01   2.2810951e-01
   3.5050000e+01   1.9812280e+02   3.8010095e+02  -3.1913744e+00   6.5545447e-01   2.9772600e-05
   3.5100000e+01   1.5575660e+02   3.5005339e+02  -4.2996304e+00   6.9026189e-01  -8.7765114e-03
   3.5150000e+01   1.6356090e+02   3.8676227e+02  -3.8508254e+00   7.0102375e-01  -3.6665876e-03
   3.5200000e+01   1.9031850e+02   3.2241754e+02   1.4716912e+01   6.2684402e-01   8.3894995e-02
   3.5250000e+01   1.5798640e+02   3.6080220e+02  -5.5075523e+00   6.9367857e-01  -1.5899641e-02
   3.5300000e+01   1.6913540e+02   8.7161269e+01   1.5773615e+02   3.3818640e-01   4.8372112e-01
   3.5350000e+01   8.2173198e+01   1.2669611e+01   1.4112479e+02   1.3261070e-01   6.3217762e-01
   3.5400000e+01   1.9923770e+02   1.5657946e+02   7.8991125e+01   4.3797558e-01   2.8728095e-01
   3.5450000e+01   4.2221770e+02   3.9559862e+01   3.8921368e+01   8.5009299e-02   8.5062898e-02
   3.5500000e+01   3.6981740e+02   1.1525984e+02   3.7445067e+01   2.3608447e-01   9.4099905e-02
   3.5550000e+01   1.4237780e+02   2.7482731e+01   2.2623434e+02   1.6065354e-01   6.1398840e-01
   3.5600000e+01   1.0335630e+02   2.8149357e+01   1.9194763e+02   2.1263666e-01   6.5028068e-01
   3.5650000e+01   9.2207298e+01  -1.8843371e+00   1.9762220e+02  -2.0683101e-02   6.8183935e-01
   3.5700000e+01   1.5241190e+02   2.1629047e+02   6.3278754e+01   5.8457630e-01   2.9928789e-01
   3.5750000e+01   1.8697380e+02   3.6739403e+02  -4.0295555e+00   6.6083539e-01  -5.0483519e-03
   3.5800000e+01   1.4460760e+02   3.2640325e+02   2.5820710e+01   6.9118444e-01   1.6495730e-01
   3.5850000e+01   1.6467580e+02   3.7025022e+02   2.7727877e+01   6.9034937e-01   1.5774648e-01
   3.5900000e+01   2.2488040e+02   1.3701680e+02   5.1381495e+01   3.7662169e-01   1.8937022e-01
   3.5950000e+01   9.4437098e+01   3.7134478e+01   1.0862329e+02   2.8052976e-01   5.3564527e-01
   3.6000000e+01   1.0224140e+02   2.1863018e+01   1.0573772e+02   1.7494371e-01   5.0883978e-01
   3.6050000e+01   1.7136520e+02   3.3294362e-01   1.6286897e+02   1.9228420e-03   4.8729431e-01
   3.6100000e+01   1.6802050e+02   7.0081313e+00   1.2324714e+02   3.9716489e-02   4.2325725e-01
   3.6150000e+01   2.0481220e+02  -1.6262464e+01   1.8980230e+02  -8.5462753e-02   4.8080159e-01
   3.6200000e+01   1.2453940e+02   6.2779754e+01   1.3312701e+02   3.3326900e-01   5.1765276e-01
   3.6250000e+01   1.4683740e+02  -1.2119357e+01   1.1857755e+02  -8.9136738e-02   4.4655031e-01
   3.6300000e+01   1.9143340e+02   1.9557645e+01   2.1098840e+02   9.1986206e-02   5.2449104e-01
   3.6350000e+01   1.0558610e+02  -6.6986286e+00   2.0041482e+02  -6.7131857e-02   6.5488488e-01
   3.6400000e+01   1.4906720e+02   3.1891265e+00   1.9920093e+02   2.0773246e-02   5.7200873e-01
   3.6450000e+01   2.0369730e+02   2.7018259e+02   3.4250450e+01   5.6807849e-01   1.5204007e-01
   3.6500000e+01   2.2822510e+02   3.1090490e+02   4.1070611e+01   5.7461545e-01   1.6066229e-01
   3.6550000e+01   1.1227550e+02   3.9032211e+02   4.3910596e+01   7.7514066e-01   2.9594306e-01
